AccessionVersion,Size,TaxPhylum,numBGCs
NC_007428.1,23486,Euryarchaeota,0
NC_007431.1,12652,Actinobacteria,0
NC_007483.1,40420,Proteobacteria,0
NC_007486.1,104014,Actinobacteria,0
NC_007487.1,3637,Actinobacteria,0
NC_007488.2,114179,Proteobacteria,0
NC_007489.1,105284,Proteobacteria,0
NC_007490.2,100827,Proteobacteria,0
NC_007491.1,271577,Actinobacteria,0
NC_007504.1,1852,Proteobacteria,0
NC_007505.1,19146,Proteobacteria,0
NC_007506.1,38116,Proteobacteria,0
NC_007507.1,182572,Proteobacteria,0
NC_007515.1,13762,Proteobacteria,0
NC_007593.1,5558,Firmicutes,0
NC_007594.1,52890,Firmicutes,0
NC_007595.1,46366,Cyanobacteria,0
NC_007607.1,182726,Proteobacteria,0
NC_007608.1,126697,Proteobacteria,0
NC_007615.1,18871,Proteobacteria,0
NC_007616.1,17036,Proteobacteria,0
NC_007617.1,14159,Proteobacteria,0
NC_007621.1,4040,Firmicutes,0
NC_007635.1,98396,Proteobacteria,0
NC_007641.1,53732,Proteobacteria,0
NC_007675.1,184501,Proteobacteria,1
NC_007678.1,35505,Bacteroidetes,0
NC_007682.3,56634,Proteobacteria,0
NC_007706.1,3741,Proteobacteria,0
NC_007713.1,83306,Proteobacteria,1
NC_007714.1,27240,Proteobacteria,0
NC_007715.1,10810,Proteobacteria,0
NC_007762.1,194229,Proteobacteria,2
NC_007763.1,184338,Proteobacteria,0
NC_007764.1,250948,Proteobacteria,0
NC_007765.1,505334,Proteobacteria,1
NC_007766.1,642517,Proteobacteria,1
NC_007768.1,2361,Firmicutes,0
NC_007769.1,2841,Firmicutes,0
NC_007770.1,2591,Firmicutes,0
NC_007771.1,2561,Firmicutes,0
NC_007772.1,70480,Firmicutes,1
NC_007773.1,75268,Firmicutes,1
NC_007790.1,3125,Firmicutes,0
NC_007791.1,4439,Firmicutes,0
NC_007792.1,37136,Firmicutes,0
NC_007800.1,14969,Proteobacteria,0
NC_007801.1,86072,Proteobacteria,0
NC_007901.1,257447,Proteobacteria,0
NC_007926.1,82232,Proteobacteria,0
NC_007927.1,20252,Actinobacteria,0
NC_007928.1,2756,Firmicutes,0
NC_007930.1,242436,Firmicutes,1
NC_007931.1,22787,Firmicutes,0
NC_007941.1,114230,Proteobacteria,0
NC_007949.1,360405,Proteobacteria,0
NC_007950.1,338007,Proteobacteria,0
NC_007956.1,6610,Firmicutes,0
NC_007959.1,294829,Proteobacteria,1
NC_007960.1,188318,Proteobacteria,1
NC_007961.1,121408,Proteobacteria,2
NC_007962.1,3828,Proteobacteria,0
NC_007968.1,41221,Proteobacteria,0
NC_007971.2,233720,Proteobacteria,0
NC_007972.2,171459,Proteobacteria,0
NC_007974.2,2580084,Proteobacteria,5
NC_008010.2,574127,Deinococcus-Thermus,0
NC_008012.1,27048,Proteobacteria,0
NC_008013.1,39794,Proteobacteria,0
NC_008014.1,194553,Proteobacteria,0
NC_008036.1,28543,Proteobacteria,0
NC_008042.1,130973,Proteobacteria,0
NC_008043.1,821788,Proteobacteria,0
NC_008049.1,1307,Proteobacteria,0
NC_008050.1,3303,Proteobacteria,0
NC_008051.1,4276,Proteobacteria,0
NC_008052.1,4381,Proteobacteria,0
NC_008053.1,3002,Proteobacteria,0
NC_008087.1,9370,Proteobacteria,0
NC_008118.1,100918,Proteobacteria,0
NC_008119.1,10778,Proteobacteria,0
NC_008120.1,96471,Proteobacteria,0
NC_008121.1,10777,Proteobacteria,0
NC_008122.1,70299,Proteobacteria,0
NC_008213.1,46867,Euryarchaeota,0
NC_008230.1,3661,Proteobacteria,0
NC_008246.1,5182,Proteobacteria,0
NC_008247.1,4924,Proteobacteria,0
NC_008259.1,7383,Firmicutes,0
NC_008269.1,1123075,Actinobacteria,1
NC_008270.1,442536,Actinobacteria,1
NC_008271.1,332361,Actinobacteria,0
NC_008275.1,107929,Proteobacteria,0
NC_008308.1,254797,Proteobacteria,0
NC_008341.1,65132,Proteobacteria,0
NC_008342.1,55635,Proteobacteria,0
NC_008350.1,5413,Firmicutes,0
NC_008351.1,2531,Firmicutes,0
NC_008352.1,2278,Firmicutes,0
NC_008353.1,2602,Firmicutes,0
NC_008354.1,3783,Firmicutes,0
NC_008356.1,2546,Firmicutes,0
NC_008357.1,89147,Proteobacteria,0
NC_008378.1,870021,Proteobacteria,1
NC_008379.1,352782,Proteobacteria,0
NC_008381.1,488135,Proteobacteria,2
NC_008382.1,151564,Proteobacteria,1
NC_008383.1,147463,Proteobacteria,0
NC_008384.1,684202,Proteobacteria,2
NC_008385.1,43581,Proteobacteria,0
NC_008386.1,106469,Proteobacteria,0
NC_008387.1,69269,Proteobacteria,0
NC_008388.1,16575,Proteobacteria,0
NC_008389.1,5824,Proteobacteria,0
NC_008436.1,3602,Firmicutes,0
NC_008438.1,3212,Proteobacteria,0
NC_008439.1,8401,Proteobacteria,0
NC_008440.1,6361,Cyanobacteria,0
NC_008441.1,15397,Actinobacteria,0
NC_008442.1,44010,Spirochaetes,0
NC_008443.1,8303,Spirochaetes,0
NC_008444.1,3172,Proteobacteria,0
NC_008445.1,50237,Firmicutes,0
NC_008459.1,41268,Proteobacteria,0
NC_008460.1,120730,Proteobacteria,0
NC_008486.1,1902,Proteobacteria,0
NC_008487.1,4091,Proteobacteria,0
NC_008488.1,5219,Proteobacteria,0
NC_008489.1,7462,Proteobacteria,0
NC_008490.1,8985,Proteobacteria,0
NC_008496.1,37367,Firmicutes,0
NC_008498.1,13413,Firmicutes,0
NC_008499.1,35595,Firmicutes,0
NC_008500.1,4449,Firmicutes,0
NC_008501.1,3361,Firmicutes,0
NC_008502.1,29061,Firmicutes,0
NC_008503.1,14041,Firmicutes,1
NC_008504.1,9554,Firmicutes,0
NC_008505.1,74750,Firmicutes,0
NC_008506.1,47208,Firmicutes,0
NC_008507.1,14206,Firmicutes,0
NC_008537.1,159538,Actinobacteria,0
NC_008538.1,115507,Actinobacteria,0
NC_008539.1,96488,Actinobacteria,0
NC_008545.1,164857,Proteobacteria,0
NC_008573.1,278942,Proteobacteria,0
NC_008594.1,5299,Firmicutes,0
NC_008597.1,6222,Proteobacteria,0
NC_008598.1,55939,Firmicutes,0
NC_008607.1,202397,Proteobacteria,0
NC_008608.1,30722,Proteobacteria,0
NC_008612.1,150157,Proteobacteria,0
NC_008613.1,131520,Proteobacteria,0
NC_008688.1,653815,Proteobacteria,0
NC_008690.1,7847,Proteobacteria,0
NC_008691.1,5161,Proteobacteria,0
NC_008697.1,307814,Actinobacteria,0
NC_008712.1,328237,Actinobacteria,1
NC_008713.1,300725,Actinobacteria,0
NC_008738.1,239623,Proteobacteria,0
NC_008739.1,213290,Proteobacteria,0
NC_008741.1,198504,Proteobacteria,1
NC_008757.1,353291,Proteobacteria,0
NC_008758.1,190172,Proteobacteria,0
NC_008759.1,171866,Proteobacteria,0
NC_008760.1,143747,Proteobacteria,0
NC_008761.1,58808,Proteobacteria,0
NC_008762.1,21611,Proteobacteria,0
NC_008763.1,9898,Proteobacteria,0
NC_008764.1,6459,Proteobacteria,0
NC_008768.1,39626,Firmicutes,0
NC_008770.1,37473,Proteobacteria,0
NC_008771.1,31194,Proteobacteria,0
NC_008790.1,45025,Proteobacteria,0
NC_008791.1,67721,Proteobacteria,0
NC_008792.1,12207,Actinobacteria,0
NC_008821.1,39714,Firmicutes,0
NC_008823.1,7637,Actinobacteria,0
NC_008826.1,599444,Proteobacteria,0
NC_009007.1,114045,Proteobacteria,0
NC_009008.1,37100,Proteobacteria,0
NC_009034.1,5475,Firmicutes,0
NC_009035.1,116763,Proteobacteria,0
NC_009036.1,74000,Proteobacteria,0
NC_009037.1,16762,Proteobacteria,0
NC_009038.1,7995,Proteobacteria,0
NC_009128.1,34606,Actinobacteria,0
NC_009129.1,29854,Actinobacteria,0
NC_009130.1,51514,Firmicutes,0
NC_009131.1,65288,Proteobacteria,0
NC_009132.1,63946,Proteobacteria,0
NC_009133.1,94289,Proteobacteria,0
NC_009136.1,8285,Euryarchaeota,0
NC_009137.1,16404,Firmicutes,1
NC_009139.1,158038,Proteobacteria,0
NC_009140.1,176473,Proteobacteria,0
NC_009329.1,57693,Firmicutes,0
NC_009343.1,49120,Actinobacteria,0
NC_009344.1,8953,Proteobacteria,0
NC_009345.1,8401,Proteobacteria,0
NC_009346.1,5153,Proteobacteria,0
NC_009347.1,2101,Proteobacteria,0
NC_009349.1,166749,Proteobacteria,0
NC_009350.1,155098,Proteobacteria,0
NC_009351.1,7941,Proteobacteria,0
NC_009352.2,18536,Proteobacteria,0
NC_009353.1,35803,Proteobacteria,0
NC_009377.1,71507,Proteobacteria,0
NC_009378.1,137010,Proteobacteria,0
NC_009426.1,184462,Proteobacteria,0
NC_009427.1,487268,Proteobacteria,0
NC_009435.1,68319,Firmicutes,0
NC_009444.1,425094,Proteobacteria,0
NC_009466.1,59182,Firmicutes,0
NC_009467.1,203589,Proteobacteria,0
NC_009468.1,187422,Proteobacteria,0
NC_009469.1,88953,Proteobacteria,0
NC_009470.1,37415,Proteobacteria,0
NC_009471.1,37155,Proteobacteria,0
NC_009472.1,8781,Proteobacteria,0
NC_009473.1,5629,Proteobacteria,0
NC_009474.1,4909,Proteobacteria,0
NC_009475.1,228826,Proteobacteria,1
NC_009476.1,24716,Proteobacteria,0
NC_009477.1,30429,Firmicutes,0
NC_009478.1,27357,Actinobacteria,0
NC_009479.1,69989,Actinobacteria,0
NC_009496.1,16344,Firmicutes,1
NC_009506.1,11934,Fusobacteria,0
NC_009595.1,70305,Proteobacteria,0
NC_009596.1,96210,Proteobacteria,0
NC_009602.1,121239,Proteobacteria,0
NC_009620.1,1570951,Proteobacteria,1
NC_009621.1,1245408,Proteobacteria,2
NC_009622.1,219313,Proteobacteria,1
NC_009623.1,9549,Proteobacteria,0
NC_009624.1,13425,Proteobacteria,0
NC_009625.1,4065,Proteobacteria,0
NC_009649.1,175879,Proteobacteria,0
NC_009650.1,107576,Proteobacteria,0
NC_009651.1,88582,Proteobacteria,0
NC_009652.1,4259,Proteobacteria,0
NC_009653.1,3478,Proteobacteria,0
NC_009658.1,3619,Euryarchaeota,0
NC_009660.1,12917,Actinobacteria,0
NC_009661.1,83224,Proteobacteria,0
NC_009666.2,3320,Firmicutes,0
NC_009669.1,170351,Proteobacteria,0
NC_009670.1,101491,Proteobacteria,0
NC_009671.1,93589,Proteobacteria,0
NC_009672.1,57138,Proteobacteria,0
NC_009673.1,7135,Firmicutes,0
NC_009700.1,17531,Firmicutes,1
NC_009701.1,68446,Proteobacteria,0
NC_009702.1,56628,Proteobacteria,0
NC_009703.1,66946,Proteobacteria,0
NC_009704.1,58679,Proteobacteria,0
NC_009705.1,153140,Proteobacteria,0
NC_009713.1,3678,Proteobacteria,0
NC_009716.1,6511,Proteobacteria,0
NC_009726.1,54179,Proteobacteria,0
NC_009739.1,24179,Proteobacteria,0
NC_009751.1,29871,Firmicutes,0
NC_009753.1,31999,Proteobacteria,0
NC_009777.1,89008,Proteobacteria,0
NC_009779.1,31208,Proteobacteria,0
NC_009780.1,131196,Proteobacteria,1
NC_009781.1,5146,Proteobacteria,0
NC_009786.1,79237,Proteobacteria,0
NC_009787.1,34367,Proteobacteria,0
NC_009788.1,70609,Proteobacteria,0
NC_009789.1,6199,Proteobacteria,0
NC_009790.1,74224,Proteobacteria,0
NC_009791.1,5033,Proteobacteria,0
NC_009793.1,9294,Proteobacteria,1
NC_009794.1,5601,Proteobacteria,0
NC_009795.1,30949,Proteobacteria,0
NC_009796.1,16457,Proteobacteria,0
NC_009806.1,182572,Actinobacteria,0
NC_009807.1,10066,Proteobacteria,0
NC_009837.1,174241,Proteobacteria,1
NC_009838.1,241387,Proteobacteria,0
NC_009841.1,67159,Firmicutes,0
NC_009897.1,15286,Proteobacteria,0
NC_009926.1,374161,Cyanobacteria,1
NC_009927.1,356087,Cyanobacteria,1
NC_009928.1,273121,Cyanobacteria,0
NC_009929.1,226680,Cyanobacteria,0
NC_009930.1,177162,Cyanobacteria,0
NC_009931.1,172728,Cyanobacteria,0
NC_009932.1,155110,Cyanobacteria,0
NC_009933.1,120693,Cyanobacteria,0
NC_009934.1,2133,Cyanobacteria,0
NC_009939.1,205686,Deinococcus-Thermus,0
NC_009955.1,190506,Proteobacteria,0
NC_009956.1,152970,Proteobacteria,0
NC_009957.1,126304,Proteobacteria,0
NC_009958.1,86208,Proteobacteria,1
NC_009959.1,72296,Proteobacteria,0
NC_009966.1,66512,Proteobacteria,0
NC_009980.1,61571,Proteobacteria,0
NC_009981.1,208409,Proteobacteria,0
NC_009982.1,39924,Proteobacteria,0
NC_009998.1,75605,Proteobacteria,0
NC_009999.1,75508,Proteobacteria,0
NC_010000.1,49148,Proteobacteria,0
NC_010008.2,5428,Firmicutes,0
NC_010009.2,9098,Firmicutes,0
NC_010010.2,26587,Firmicutes,0
NC_010021.1,2749,Proteobacteria,0
NC_010042.1,5674,Proteobacteria,0
NC_010063.1,27041,Firmicutes,0
NC_010064.1,2004,Proteobacteria,0
NC_010065.1,2051,Actinobacteria,0
NC_010066.1,20413,Firmicutes,1
NC_010069.1,5673,Proteobacteria,0
NC_010070.1,167422,Proteobacteria,0
NC_010072.1,2745,Proteobacteria,0
NC_010076.1,127923,Firmicutes,1
NC_010077.1,34986,Firmicutes,1
NC_010078.1,1490,Firmicutes,0
NC_010088.1,12041,Euryarchaeota,0
NC_010096.1,5541,Firmicutes,0
NC_010097.1,2661,Actinobacteria,0
NC_010098.1,2820,Firmicutes,0
NC_010099.1,1641,Proteobacteria,0
NC_010111.1,4555,Firmicutes,0
NC_010112.1,52527,Proteobacteria,0
NC_010113.1,81413,Proteobacteria,0
NC_010114.1,31036,Proteobacteria,0
NC_010115.1,37317,Proteobacteria,0
NC_010123.1,16610,Proteobacteria,0
NC_010124.1,38818,Proteobacteria,0
NC_010157.1,68190,Proteobacteria,0
NC_010158.1,114570,Proteobacteria,0
NC_010160.1,23343,Proteobacteria,0
NC_010164.1,4892,Actinobacteria,0
NC_010177.2,2446,Proteobacteria,0
NC_010180.1,417054,Firmicutes,2
NC_010181.1,75107,Firmicutes,0
NC_010182.1,64977,Firmicutes,0
NC_010183.1,52830,Firmicutes,0
NC_010230.1,3041,Firmicutes,0
NC_010242.1,3497,Firmicutes,0
NC_010243.1,4447,Actinobacteria,0
NC_010257.1,32014,Proteobacteria,1
NC_010258.1,39281,Proteobacteria,0
NC_010259.1,8197,Proteobacteria,0
NC_010260.1,3043,Firmicutes,0
NC_010261.1,8197,Proteobacteria,0
NC_010262.1,4442,Firmicutes,0
NC_010279.1,39041,Firmicutes,0
NC_010281.1,12095,Firmicutes,0
NC_010282.1,12459,Firmicutes,1
NC_010283.1,55712,Firmicutes,0
NC_010284.1,4441,Firmicutes,0
NC_010290.1,3175,Firmicutes,0
NC_010291.1,4147,Firmicutes,0
NC_010309.1,10820,Proteobacteria,0
NC_010310.1,15135,Proteobacteria,0
NC_010311.1,187263,Actinobacteria,1
NC_010312.2,4312,Firmicutes,0
NC_010330.1,6038,Firmicutes,0
NC_010332.1,40457,Proteobacteria,0
NC_010366.1,147625,Euryarchaeota,0
NC_010367.1,40894,Euryarchaeota,0
NC_010368.1,284332,Euryarchaeota,2
NC_010369.1,194963,Euryarchaeota,0
NC_010370.1,15665,Proteobacteria,0
NC_010371.1,189163,Firmicutes,0
NC_010373.1,57951,Proteobacteria,0
NC_010374.1,20019,Proteobacteria,0
NC_010375.1,5031,Firmicutes,0
NC_010377.1,95499,Proteobacteria,0
NC_010378.1,51602,Proteobacteria,0
NC_010379.1,148780,Firmicutes,0
NC_010394.1,23319,Actinobacteria,0
NC_010399.1,50350,Actinobacteria,0
NC_010401.1,5644,Proteobacteria,0
NC_010402.1,9661,Proteobacteria,0
NC_010403.1,2726,Proteobacteria,0
NC_010404.1,94413,Proteobacteria,0
NC_010408.1,94791,Actinobacteria,1
NC_010409.1,151002,Proteobacteria,1
NC_010418.1,266785,Firmicutes,0
NC_010419.1,35380,Firmicutes,1
NC_010420.1,62830,Firmicutes,0
NC_010421.1,34595,Proteobacteria,0
NC_010422.1,74589,Proteobacteria,0
NC_010423.2,4968,Firmicutes,0
NC_010426.1,2909,Firmicutes,0
NC_010427.1,2907,Firmicutes,0
NC_010428.1,3124,Firmicutes,0
NC_010464.1,2927,Proteobacteria,0
NC_010466.1,31463,Firmicutes,0
NC_010467.1,17971,Firmicutes,0
NC_010469.1,12183,Firmicutes,0
NC_010470.1,38713,Firmicutes,0
NC_010474.1,186459,Cyanobacteria,1
NC_010476.1,4809,Cyanobacteria,0
NC_010477.1,16103,Cyanobacteria,0
NC_010478.1,31972,Cyanobacteria,0
NC_010479.1,38515,Cyanobacteria,0
NC_010480.1,124030,Cyanobacteria,0
NC_010481.1,29823,Proteobacteria,0
NC_010485.1,8909,Proteobacteria,0
NC_010486.1,4074,Proteobacteria,0
NC_010487.1,3565,Proteobacteria,0
NC_010488.1,130440,Proteobacteria,0
NC_010492.1,49633,Actinobacteria,0
NC_010494.1,99213,Actinobacteria,0
NC_010500.1,6478,Proteobacteria,0
NC_010502.1,27836,Proteobacteria,0
NC_010504.1,22114,Proteobacteria,0
NC_010507.1,21022,Proteobacteria,0
NC_010509.1,47003,Proteobacteria,0
NC_010510.1,586164,Proteobacteria,0
NC_010514.1,42985,Proteobacteria,1
NC_010517.1,37743,Proteobacteria,1
NC_010518.1,36410,Proteobacteria,0
NC_010523.1,29924,Firmicutes,0
NC_010529.1,557200,Proteobacteria,0
NC_010539.1,39620,Cyanobacteria,0
NC_010540.1,20034,Firmicutes,0
NC_010541.1,31856,Cyanobacteria,0
NC_010542.1,14685,Cyanobacteria,0
NC_010543.1,10244,Cyanobacteria,0
NC_010549.1,4885,Firmicutes,0
NC_010550.1,1765,Firmicutes,0
NC_010553.1,301592,Proteobacteria,0
NC_010555.1,36289,Proteobacteria,0
NC_010558.1,168113,Proteobacteria,0
NC_010578.1,66727,Proteobacteria,1
NC_010579.1,38297,Proteobacteria,0
NC_010580.1,181736,Proteobacteria,0
NC_010600.1,65158,Proteobacteria,0
NC_010603.1,12160,Firmicutes,0
NC_010604.1,23317,Actinobacteria,0
NC_010605.1,28279,Proteobacteria,0
NC_010606.1,64366,Proteobacteria,0
NC_010607.1,4563,Firmicutes,0
NC_010608.1,38945,Firmicutes,0
NC_010614.1,82266,Proteobacteria,0
NC_010615.1,3321,Proteobacteria,0
NC_010616.1,2916,Firmicutes,0
NC_010621.1,14173,Firmicutes,0
NC_010625.1,1904893,Proteobacteria,3
NC_010626.1,2908,Firmicutes,0
NC_010627.1,595108,Proteobacteria,1
NC_010629.1,26419,Cyanobacteria,1
NC_010630.1,123028,Cyanobacteria,1
NC_010631.1,354564,Cyanobacteria,1
NC_010632.1,254918,Cyanobacteria,0
NC_010633.1,65940,Cyanobacteria,0
NC_010643.1,39792,Proteobacteria,0
NC_010656.1,2089,Proteobacteria,0
NC_010657.1,33103,Proteobacteria,0
NC_010659.1,5114,Proteobacteria,0
NC_010660.1,210919,Proteobacteria,0
NC_010672.1,7437,Proteobacteria,0
NC_010675.1,4583,Proteobacteria,0
NC_010679.1,121122,Proteobacteria,0
NC_010680.1,47642,Firmicutes,0
NC_010684.1,2531,Firmicutes,0
NC_010685.1,2473,Firmicutes,0
NC_010686.1,2412,Firmicutes,0
NC_010687.1,3011,Firmicutes,0
NC_010693.1,46159,Proteobacteria,0
NC_010695.1,9299,Proteobacteria,0
NC_010696.1,35494,Proteobacteria,0
NC_010697.1,48751,Proteobacteria,0
NC_010699.1,44694,Proteobacteria,0
NC_010715.1,17207,Firmicutes,0
NC_010716.1,38150,Proteobacteria,0
NC_010719.1,225683,Proteobacteria,0
NC_010720.1,75089,Proteobacteria,0
NC_010721.1,23392,Proteobacteria,0
NC_010722.1,2140,Proteobacteria,0
NC_010724.1,8689,Firmicutes,0
NC_010726.1,41723,Proteobacteria,0
NC_010727.1,25164,Proteobacteria,0
NC_010728.1,7185,Firmicutes,0
NC_010733.1,11237,Proteobacteria,0
NC_010734.1,13415,Proteobacteria,0
NC_010795.1,15079,Proteobacteria,0
NC_010796.1,4241,Proteobacteria,0
NC_010802.1,167422,Proteobacteria,0
NC_010813.1,29037,Actinobacteria,1
NC_010815.1,77113,Proteobacteria,0
NC_010841.1,185462,Proteobacteria,1
NC_010844.1,74116,Spirochaetes,0
NC_010846.1,74117,Spirochaetes,0
NC_010847.2,18563,Proteobacteria,0
NC_010848.1,45519,Bacteroidetes,0
NC_010849.1,32759,Actinobacteria,0
NC_010850.1,117252,Actinobacteria,0
NC_010851.1,54288,Actinobacteria,0
NC_010852.1,23290,Actinobacteria,0
NC_010853.1,6823,Firmicutes,0
NC_010855.1,2251,Proteobacteria,0
NC_010857.1,4896,Actinobacteria,0
NC_010858.1,3724,Proteobacteria,0
NC_010859.1,6710,Firmicutes,0
NC_010860.1,32950,Proteobacteria,0
NC_010861.1,3680,Actinobacteria,0
NC_010862.1,101558,Proteobacteria,0
NC_010863.1,4359,Cyanobacteria,0
NC_010864.1,11661,Firmicutes,0
NC_010865.1,181251,Proteobacteria,1
NC_010867.1,7318,Proteobacteria,0
NC_010868.1,1986,Proteobacteria,0
NC_010869.1,1986,Proteobacteria,0
NC_010870.1,269674,Proteobacteria,0
NC_010871.1,2248,Proteobacteria,0
NC_010872.1,15143,Proteobacteria,0
NC_010873.1,2175,Cyanobacteria,0
NC_010874.1,4335,Actinobacteria,0
NC_010875.1,5030,Firmicutes,0
NC_010876.1,26721,Proteobacteria,0
NC_010877.1,4815,Actinobacteria,0
NC_010878.1,21248,Deinococcus-Thermus,0
NC_010879.1,23156,Proteobacteria,0
NC_010880.1,21344,Firmicutes,0
NC_010881.1,5161,Proteobacteria,0
NC_010882.1,9372,Actinobacteria,0
NC_010883.1,6750,Proteobacteria,1
NC_010884.1,9153,Proteobacteria,0
NC_010885.1,4072,Proteobacteria,0
NC_010886.1,98264,Proteobacteria,0
NC_010887.1,1315,Proteobacteria,0
NC_010888.1,2248,Proteobacteria,0
NC_010889.1,14393,Proteobacteria,0
NC_010890.1,5015,Deinococcus-Thermus,0
NC_010891.1,55216,Proteobacteria,0
NC_010893.1,44215,Proteobacteria,0
NC_010894.1,3592,Proteobacteria,0
NC_010896.1,8271,Proteobacteria,0
NC_010897.1,4439,Proteobacteria,0
NC_010898.1,4995,Proteobacteria,0
NC_010899.1,2357,Proteobacteria,0
NC_010900.1,27075,Proteobacteria,0
NC_010901.1,64980,Firmicutes,0
NC_010902.1,2221,Proteobacteria,0
NC_010903.1,2229,Proteobacteria,0
NC_010904.1,4715,Proteobacteria,0
NC_010906.1,2246,Proteobacteria,0
NC_010907.1,3578,Firmicutes,0
NC_010908.1,2111,Actinobacteria,0
NC_010909.1,6220,Firmicutes,0
NC_010910.1,2163,Proteobacteria,0
NC_010912.1,5047,Proteobacteria,0
NC_010913.1,5089,Firmicutes,0
NC_010914.3,2126,Firmicutes,0
NC_010915.1,6670,Firmicutes,0
NC_010917.1,4227,Proteobacteria,0
NC_010919.1,45909,Proteobacteria,0
NC_010922.1,3957,Proteobacteria,0
NC_010923.1,8347,Proteobacteria,0
NC_010924.1,270082,Firmicutes,1
NC_010926.1,5804,Proteobacteria,0
NC_010927.1,23486,Proteobacteria,0
NC_010928.1,3155,Proteobacteria,0
NC_010929.1,244978,Proteobacteria,1
NC_010930.1,5206,Actinobacteria,0
NC_010931.1,5768,Proteobacteria,0
NC_010932.1,8108,Proteobacteria,0
NC_010933.1,209385,Firmicutes,0
NC_010934.1,190861,Firmicutes,0
NC_010935.1,91181,Proteobacteria,0
NC_010936.1,4973,Firmicutes,0
NC_010937.1,47263,Firmicutes,0
NC_010938.1,3350,Firmicutes,0
NC_010940.1,3533,Proteobacteria,0
NC_010941.1,4236,Proteobacteria,0
NC_010942.1,5685,Proteobacteria,0
NC_010980.1,63135,Firmicutes,0
NC_010982.1,32623,Proteobacteria,0
NC_010983.1,3869,Proteobacteria,0
NC_010993.1,10107,Proteobacteria,0
NC_010996.1,429111,Proteobacteria,2
NC_010997.1,1091523,Proteobacteria,1
NC_010998.1,414090,Proteobacteria,2
NC_011003.1,92661,Proteobacteria,0
NC_011030.1,2461,Actinobacteria,0
NC_011034.1,4153,Proteobacteria,0
NC_011073.1,5594,Bacteroidetes,0
NC_011076.1,146811,Proteobacteria,1
NC_011077.1,101461,Proteobacteria,0
NC_011078.1,46121,Proteobacteria,0
NC_011079.1,3605,Proteobacteria,0
NC_011081.1,91374,Proteobacteria,0
NC_011082.1,3373,Proteobacteria,0
NC_011092.1,110227,Proteobacteria,0
NC_011093.1,4585,Proteobacteria,0
NC_011101.1,34522,Firmicutes,0
NC_011131.1,12084,Proteobacteria,0
NC_011136.1,2066,Firmicutes,0
NC_011139.1,2197,Actinobacteria,0
NC_011140.1,34616,Firmicutes,0
NC_011143.1,382976,Proteobacteria,1
NC_011148.1,37978,Proteobacteria,0
NC_011150.1,79251,Actinobacteria,0
NC_011151.1,80610,Actinobacteria,0
NC_011185.1,179459,Proteobacteria,0
NC_011204.1,74551,Proteobacteria,0
NC_011207.1,7621,Proteobacteria,0
NC_011214.1,5880,Proteobacteria,0
NC_011215.1,3176,Proteobacteria,0
NC_011223.1,8754,Firmicutes,0
NC_011225.1,31548,Firmicutes,0
NC_011227.1,4073,Proteobacteria,0
NC_011228.1,6758,Proteobacteria,1
NC_011246.1,123937,Spirochaetes,0
NC_011252.1,22945,Spirochaetes,0
NC_011253.1,33213,Spirochaetes,0
NC_011255.1,35315,Spirochaetes,0
NC_011258.1,36869,Spirochaetes,0
NC_011260.1,52772,Spirochaetes,0
NC_011263.1,6131,Spirochaetes,0
NC_011266.1,1549,Proteobacteria,0
NC_011281.1,91096,Proteobacteria,0
NC_011282.1,187922,Proteobacteria,0
NC_011311.1,83540,Proteobacteria,0
NC_011314.1,30807,Proteobacteria,0
NC_011315.1,5360,Proteobacteria,0
NC_011316.1,4327,Proteobacteria,0
NC_011332.1,4898,Actinobacteria,0
NC_011334.1,10031,Proteobacteria,0
NC_011336.1,4579,Bacteroidetes,0
NC_011350.1,94644,Proteobacteria,0
NC_011351.1,37452,Proteobacteria,0
NC_011352.1,36487,Firmicutes,0
